Cell_ID,Cell_type,Area,X,Y,CD3,CD4,CD8a,CD68,DNA1,Ki67,S100
7696,Th,63.0,748.2857142857143,98.03174603174604,0.6390611170543041,0.6202602721230108,0.2572974391930806,0.2225776857309691,0.9410909019584925,0.2798499173918118,0.0696842194969605
7697,Th,43.0,746.9302325581396,200.48837209302326,0.8323110349239029,0.7375363676256811,0.1753904982426441,0.2788567901255587,0.9586033758401562,0.1529703739408286,0.19147725407995617
7698,Th,59.0,748.1355932203389,217.05084745762713,0.7857728754393755,0.576149250982147,0.11520009984777214,0.26436734945327733,0.9152729938897872,0.11994690290815431,0.07950554602401663
7699,Th,67.0,747.820895522388,253.71641791044777,0.4521561320378065,0.5639866397050015,0.10667663706462002,0.25389046289240663,0.8892160644734897,0.08196310385104406,0.03622235969082954
7700,Th,53.0,748.0377358490566,394.5660377358491,0.3598034125148106,0.4478883178878149,0.18309242366058548,0.1975059916144474,0.9268915782445745,0.1607029182723353,0.08201853083776421
7701,Mphi,67.0,748.4925373134329,475.46268656716416,0.10490043505073943,0.3355748126170939,0.17514159730635387,0.3352850069642085,0.9046445297693438,0.1999208502449842,0.04123598298442679
7702,Tc,64.0,748.5,749.0,0.4998239451637681,0.3224907861334644,0.6463926606715931,0.17914446023691927,0.8559753888187709,0.30603001592641127,0.04829795178302923
7703,B,56.0,747.6607142857143,825.4642857142857,0.13857700139545712,0.27453954161065697,0.11121899395736033,0.1846584969957892,0.8997472221215718,0.1017091562173181,0.1669039480449261
7704,other,37.0,747.6216216216217,860.1621621621622,0.0957120809044703,0.17464042220733683,0.11212842200545124,0.21525823918941575,0.7079312190964584,0.12672306158032062,0.02828389543220896
7705,other,130.0,752.8230769230769,357.7230769230769,0.09651722939688533,0.14193476551219553,0.11173685234924122,0.1590392079108995,0.7234895972802413,0.116086829028152,0.016249443368036517
7706,Tc,12.0,747.0,532.1666666666666,0.7194992855244514,0.3861967357904395,0.6227730954739855,0.050217885260479087,0.9328961699894474,0.122568505096055,0.02905233704589598
7707,other,80.0,750.5875,551.4875,0.2017314919590758,0.13310905190635433,0.43817125434229676,0.1655521110754908,0.8144350158178042,0.09430201334361736,0.0175855963052018
7708,Th,36.0,749.6111111111111,170.08333333333334,0.8695289068621643,0.5413141003966447,0.2739013033864149,0.30896082385162793,0.921268564009914,0.15811378554625552,0.14150445037984838
7709,B,29.0,749.0,434.0,0.21072967142546775,0.39296375917972176,0.11237903480580452,0.40941087611346494,0.8724079763581322,0.09370175494542653,0.17124739505538764
7710,Th,34.0,749.2647058823529,643.7352941176471,0.7057724087801646,0.7141856724267651,0.08068150077556326,0.25380570541917935,0.9701802018008556,0.23952875447339017,0.07887719448727305
7711,Mphi,33.0,748.7878787878788,651.6363636363636,0.2995103387180896,0.6788965286270884,0.21226191722853094,0.5138197957776071,0.9454948603376313,0.23252154724144952,0.0811211136398946
7712,other,59.0,750.6610169491526,716.6949152542373,0.10801115439445788,0.21129333717347548,0.08730920949448534,0.2862125255481739,0.8153942625860313,0.11542336962323531,0.04098199422291122
7713,Th,32.0,749.125,785.8125,0.6749849994190008,0.6822232768221085,0.16716332725233152,0.21649626626997312,0.8853406051177566,0.4545683861165373,0.07363929243018687
7714,B,62.0,750.483870967742,894.6290322580645,0.22278596498094172,0.3475373510053639,0.11446841776590598,0.24492682010121708,0.909628347485021,0.20598838010259618,0.09598825283723066
7715,B,39.0,749.0,902.2564102564103,0.09114983915520244,0.10541308887021619,0.1273850385370449,0.20616356051544377,0.9509233130561107,0.09296209315098597,0.07744896608046428
7716,Th,57.0,750.4736842105264,918.9649122807018,0.8137189829802074,0.6775674058202328,0.38917541783949466,0.18973949231921924,0.8991720174522979,0.18492876940656905,0.053987668585902676
7717,other,30.0,749.5,31.0,0.2366885253504853,0.3023024258512192,0.28358983490753453,0.2974381028229501,0.7731884353754122,0.11814195767435427,0.1189639337133036
7718,Mel,107.0,751.4859813084112,65.1588785046729,0.13397987544659354,0.2662220173488635,0.14744218427778483,0.2832424627255225,0.8869856257522205,0.18857965765874468,0.6018893221371721
7719,Mphi,53.0,749.6792452830189,235.56603773584905,0.28607056362295286,0.40159182626703444,0.17863094380099634,0.4241872399524266,0.9460505502740394,0.19662946098900277,0.04546232151000382
7720,Th,21.0,749.5238095238095,242.0952380952381,0.4921591066617448,0.4934598457214928,0.09987801435355635,0.22908741955398187,0.84460398383765,0.1257085400436721,0.09457335137897423
7721,Tc,37.0,750.4054054054054,521.2972972972973,0.7766203505145578,0.5471864868594871,0.9656760976714827,0.2427765249484418,0.807151004031465,0.21775521367318867,0.1144239231095257
7722,other,26.0,749.6538461538462,767.8076923076923,0.11010141289758124,0.25676669341900504,0.15356652673849014,0.11958354385424641,0.6617431404970678,0.08212641385121745,0.052658369925419335
7723,B,37.0,750.027027027027,792.5945945945946,0.3643977397356045,0.2370368887217915,0.533895696314452,0.2427765249484418,0.9633373460435203,0.1870435202741162,0.19686282400102578
7724,B,73.0,750.7260273972603,815.6164383561644,0.1208871316629453,0.3036914692177289,0.11718376056474211,0.16007853420273538,0.8338282194943372,0.10258205372293212,0.07811457533744517
7725,B,24.0,748.875,851.6666666666666,0.1532351499142621,0.16207656452281677,0.09987801435355635,0.33647954205232006,0.8907743340363055,0.282535495320654,0.133551609082162
7726,B,24.0,748.625,882.75,0.17531102343219865,0.2213685820438356,0.07648157844708676,0.10723944462680986,0.9151467007322013,0.2492557560917076,0.10903879128571606
7727,Th,42.0,752.047619047619,203.78571428571428,0.6201865193703252,0.6365365432310052,0.2668564613414704,0.28388603305492927,0.9790003378066494,0.15019435461595515,0.17013679868560477
7728,Th,33.0,752.060606060606,211.27272727272728,0.7002260479726355,0.7010963339871625,0.14772758475578096,0.2877786459614695,0.9315157949311877,0.07444982279810745,0.09056832219994027
7729,Mphi,16.0,749.75,448.5,0.13609723528934217,0.12979506251238088,0.4331384322223803,0.20991581312966298,0.9135512848117281,0.09430201334361736,0.12141996161632859
7730,Tc,58.0,752.1034482758621,493.44827586206895,0.5240120192038965,0.17805547663369461,0.8218682317195636,0.22031202699771718,0.9539351710268086,0.18221798984031193,0.06985931540464849
7731,Mphi,74.0,752.7027027027027,626.2297297297297,0.1954205422004726,0.3563337176668563,0.086084054271872,0.20955752602338878,0.8597055316162605,0.17096821192782102,0.07283320143832327
7732,Mphi,34.0,751.2352941176471,733.8235294117648,0.29269567057499896,0.5440897277148244,0.1363840298221174,0.42097727886673963,0.8367546059768207,0.16614418116037374,0.09715102544125627
7733,B,56.0,751.2321428571429,778.7678571428571,0.2297375617838236,0.453912387682533,0.09659476445026305,0.27189906691303695,0.8913141140010896,0.12099169758768523,0.060733511510631284
7734,Mphi,58.0,752.8965517241379,41.89655172413793,0.24724967138783008,0.3137617070552195,0.28115877494236646,0.5176800288875103,0.9487910334891042,0.20611389969857527,0.0530941358793404
7735,Mphi,31.0,752.1935483870968,105.64516129032258,0.10320202561103704,0.5368934913797352,0.24403444573162913,0.2902221946829411,0.6279858908680949,0.06963858762203055,0.033619334493465394
7736,B,79.0,755.0886075949367,114.78481012658227,0.26014159405444354,0.39364312997679646,0.10908343540649496,0.2355487195438008,0.9063904475108414,0.13932864351525495,0.043633734529855084
7737,Th,54.0,752.3333333333334,129.2962962962963,0.5032908426826393,0.6499784957967227,0.15780793735007326,0.2761737436078995,0.9595386491683574,0.23467855620844652,0.03845546165047526
7738,other,140.0,754.25,150.18571428571428,0.11121951549422403,0.257685016168675,0.09856703241896594,0.22519235206943697,0.8149459282415377,0.12758392207453018,0.07449031833998179
7739,Mphi,44.0,752.8409090909091,248.45454545454547,0.17136107291631242,0.25346555835186374,0.10814896105415786,0.3577206693735426,0.8540198257714405,0.17230230074035036,0.05437988466499515
7740,other,51.0,752.5098039215686,332.921568627451,0.06475793858849592,0.024264454829040043,0.055006222338463646,0.21224866605737303,0.27278618312704167,0.025127093641368954,0.0
7741,Mphi,12.0,750.5,657.5,0.055460971076410105,0.48022193323398454,0.1845710515115114,0.36229482593507906,0.7459029657463823,0.164947400287614,0.10903879128571606
7742,Th,48.0,753.1458333333334,728.4375,0.6170913534058817,0.5360948378028296,0.12780406271542882,0.16844454160165948,0.9054352917296571,0.039561068767622526,0.0769423500072986
7743,B,21.0,751.0952380952381,799.1904761904761,0.7322328780918623,0.08365456282574416,0.7753110645074657,0.13289183859217651,0.9424815971720398,0.17360486127426,0.09457335137897423
7744,B,62.0,752.5967741935484,831.0,0.11727799027951287,0.2312204484433983,0.12727685077917641,0.1911758733158318,0.8735555141586343,0.13173509402710384,0.09598825283723066
7745,Tc,58.0,753.8448275862069,20.086206896551722,0.336868335657651,0.36524007408732617,0.5605504540361166,0.22387555406014897,0.8789259879285096,0.3230795964875491,0.1124796498181713
7746,Th,78.0,754.8589743589744,53.01282051282051,0.7051229729147194,0.6140830402052644,0.2572974391930806,0.449809523884424,0.939309045594281,0.15705456798430917,0.10517780541214015
7747,other,28.0,752.5,321.7857142857143,0.036208251454168304,0.11047471078859952,0.086627872843364,0.04330932975708163,0.35179909881688765,0.09678197515058559,0.02498022879512058
7748,B,34.0,752.5294117647059,408.94117647058823,0.3448976149153374,0.2163978063250426,0.5450323701001484,0.2423046568316231,0.9436449263213609,0.10544783620802914,0.11489679333837143
7749,Th,51.0,753.4313725490196,510.52941176470586,0.29065161889683794,0.37599440100413034,0.1414047906034808,0.1867652292590184,0.8585939440480617,0.11077254607999833,0.053649091520210336
7750,Th,64.0,755.59375,649.1875,0.48525408790056945,0.5739725948778152,0.23459367301991038,0.56496086900334,0.9584190230356909,0.26722547982745887,0.0979944737203667
7751,other,39.0,753.3333333333334,711.6153846153846,0.10635907287215884,0.1194738487280825,0.07094217438254055,0.22232551310426293,0.8972063817406947,0.15386415463975817,0.07744896608046428
7752,B,46.0,754.0,844.1086956521739,0.13534040751497337,0.3053281748284381,0.08575277732593196,0.632412189543011,0.7573081571343875,0.25335917862133966,0.037643217494783505
7753,Mphi,29.0,753.3448275862069,912.8275862068965,0.21906400850666874,0.45753815322218006,0.10302979285220651,0.3758651872049567,0.7991733331554147,0.08400952269363311,0.142593072148153
7754,Mphi,49.0,755.2857142857143,90.71428571428571,0.22309946663459487,0.3135655004642302,0.3506541957082387,0.2599077080412991,0.837711538412313,0.18652642431476513,0.06895830157725459
7755,other,88.0,755.8409090909091,373.5113636363636,0.06384853492022761,0.06253551049611099,0.12631697126740174,0.10427926119220976,0.8212743835849675,0.14128041175717654,0.027759435403333615
7756,B,28.0,753.7142857142857,418.5,0.1028627737318321,0.3192223560352736,0.10638696976457053,0.13874883592760956,0.7638983432787262,0.26499725756527315,0.09457335137897423
7757,B,46.0,754.1086956521739,427.3695652173913,0.40845095124904046,0.46583882143697386,0.10384906537547854,0.3534988156992116,0.9379802329817564,0.10405033566551372,0.052108500233942194
7758,other,56.0,754.6607142857143,450.51785714285717,0.11843596570918294,0.1883031094250274,0.16607840260869422,0.15592972518707343,0.8858388438601781,0.13502139583041065,0.04903622146714395
7759,B,22.0,753.5,465.0,0.23316124983623146,0.18713841910483317,0.5421037087389696,0.28231935886705917,0.7968251546249724,0.10835856498925031,0.07634309133512443
7760,other,81.0,756.1481481481482,501.5308641975309,0.1135455532663444,0.1663177268039691,0.15167050139631405,0.1944560666911708,0.7906986690864479,0.10007158833368218,0.06685648274053473
7761,Th,55.0,754.3090909090909,636.7636363636364,0.7161650976146859,0.6236442029790251,0.17306125932192482,0.2689374285361475,0.7763096957752303,0.09839929543530038,0.05586810132915635
7762,other,55.0,755.5454545454545,740.0545454545454,0.17017063678942662,0.3854768990372747,0.1415864823082824,0.19944245514027575,0.71262523479447,0.1324973356495189,0.037776200330101116
7763,Th,50.0,754.9,758.92,0.38551920395408273,0.4905575109060333,0.09063588994099826,0.31684742583814796,0.7803786017701401,0.07375046526057208,0.04143571689280323
7764,B,39.0,754.3846153846154,807.1538461538462,0.23965485259325398,0.35137751881815205,0.14063541321332348,0.14187530052445194,0.8898870856063335,0.10709166321022465,0.12424144275479315
7765,other,79.0,755.2658227848101,860.1139240506329,0.10512223127115414,0.20952417791372827,0.12260983530597615,0.25788517638692937,0.7994635371494415,0.14256544175712027,0.017805208270877827
7766,B,89.0,757.1123595505618,888.5730337078652,0.3823915710503819,0.41911896542346955,0.11910831334997013,0.20195899993895913,0.9428662879998668,0.12232076891862818,0.07908553852594746
7767,Mphi,23.0,754.6086956521739,77.47826086956522,0.2037465655112722,0.5735109728786051,0.315269243236124,0.4372877374846736,0.7743831166003521,0.12733967286486647,0.10027452747663361
7768,Th,37.0,755.4054054054054,262.18918918918916,0.6305614090984976,0.6020490995829323,0.2173339977805887,0.3554766326727476,0.8396769056301866,0.05889260783329,0.1144239231095257
7769,Tc,30.0,754.5,545.0,0.5238706734641634,0.17242807138599914,0.6861482199108525,0.13874883592760956,0.9407717623321098,0.20792626704531728,0.0458803075010365
7770,Mphi,51.0,756.4901960784314,558.1960784313726,0.07693872224280891,0.33960398764286204,0.12620016441933748,0.38238441954081714,0.6193429325162645,0.11604645549792132,0.047181689701060396
7771,other,103.0,757.7766990291262,618.3883495145631,0.12225342485529239,0.252768353502209,0.08545510543567648,0.2126100346374612,0.8055586875422356,0.09917923938141134,0.049952494163404776
7772,B,56.0,755.7321428571429,769.9107142857143,0.37475179306713846,0.38901311806592176,0.13013272267881257,0.16844454160165948,0.861350026107444,0.1114345479355332,0.060733511510631284
7773,B,31.0,754.741935483871,852.6451612903226,0.14886126685002837,0.379768997661674,0.18708922727327212,0.5970568061430371,0.896365019804038,0.07894130899613712,0.08601507239746528
7774,other,46.0,755.1521739130435,873.9347826086956,0.10423334206955823,0.22501205645483477,0.1213740148780636,0.3666221919895372,0.8351952450042704,0.12733967286486647,0.007703686542639863
7775,B,46.0,754.9565217391304,905.8260869565217,0.09781019808961955,0.377510819214069,0.10384906537547854,0.45816086966926667,0.9150532271812134,0.18663044729618844,0.10685950266411451
7776,Th,59.0,757.0847457627119,35.40677966101695,0.5352351605330494,0.54895877609414,0.40787808884867177,0.35111825936436464,0.9702763812422136,0.142018201878728,0.04663057992222441
7777,Th,17.0,755.0,135.64705882352942,0.6072904370371477,0.6975359590265234,0.018906507946138212,0.4991932153868138,0.7069291455884446,0.1516005028991429,0.09715102544125627
7778,Mphi,63.0,757.3809523809524,196.52380952380952,0.2530056907802892,0.3433623304084617,0.18828403352537082,0.487185621088805,0.9173922639027277,0.13399449546174133,0.20555337995938694
7779,Mphi,35.0,756.0285714285715,215.57142857142858,0.3588262109372102,0.5618502301579084,0.4246037072925823,0.6168924000895702,0.9192680698603547,0.11046965238260133,0.07675407353972237
7780,Th,69.0,757.7971014492754,222.84057971014494,0.7600161981094483,0.4824926128519338,0.6280562786658289,0.2452488156910212,0.9240213971077033,0.09202808574521226,0.06391695038396034
7781,B,59.0,757.5593220338983,240.28813559322035,0.2320804364029316,0.2732558301908751,0.17520207573532168,0.2513928990588042,0.9404057109314831,0.142018201878728,0.04098199422291122
7782,Mphi,108.0,758.574074074074,272.3796296296296,0.2388325456061756,0.4062333662926895,0.29689207571956167,0.27956431593093206,0.8825515156555835,0.3989553518515228,0.6301507111815907
7783,Tc,31.0,755.9354838709677,469.38709677419354,0.5523958809658334,0.3639457163837526,0.6526191486021904,0.4760182269122197,0.8868802143590945,0.11469026946539226,0.06557526142373925
7784,Mphi,34.0,755.3529411764706,484.0882352941176,0.10348126429424602,0.2962911365579984,0.1729328779007681,0.2423046568316231,0.7651611349001607,0.18029590353355032,0.07887719448727305
7785,B,40.0,756.6,702.95,0.09651722939688533,0.1493895359263399,0.18064337918034612,0.14482794281003908,0.8691481880860769,0.12476842421384059,0.09127108282210587
7786,other,22.0,756.1818181818181,708.0,0.07446689676999436,0.23890374755524807,0.06992920851611904,0.27400263855718643,0.9063148070058029,0.1324973356495189,0.11806834635706251
7787,Mphi,24.0,756.125,172.33333333333334,0.21699248386066328,0.47494813032825395,0.13322211520860383,0.3160093454122641,0.8954469176749078,0.2317102230411605,0.09640031984625609
7788,Th,86.0,758.5930232558139,295.83720930232556,0.6203428122300703,0.5884945056572499,0.23063966712520784,0.17708871950108263,0.8966073438250496,0.07159823907485581,0.12397953739481289
7789,Tc,70.0,758.8142857142857,314.2,0.35361267630031684,0.21734831601129354,0.7653447798075618,0.40941087611346494,0.9355748891268,0.1893897651867475,0.053741008839092476
7790,Tc,30.0,756.9666666666667,412.3,0.5737129747161576,0.1641627243855054,0.7397564761844974,0.2000986032999864,0.9409865790920124,0.18492876940656905,0.06764953201497463
7791,Th,33.0,756.1212121212121,434.3939393939394,0.473854832143056,0.6360171627968995,0.1400401379214895,0.6088499061797097,0.8114907106815563,0.140311550274351,0.09056832219994027
7792,Mphi,39.0,756.3589743589744,523.5641025641025,0.08339804849933703,0.5334854311135927,0.41383982303473055,0.18373735145374262,0.7434245066517716,0.15386415463975817,0.12424144275479315
7793,B,59.0,757.4237288135594,786.3728813559322,0.14632544055546617,0.20740311220595248,0.1374090057145932,0.1570738443034584,0.8922567033939675,0.11994690290815431,0.120796496259768
7794,B,24.0,757.4166666666666,798.2916666666666,0.11843596570918294,0.17242807138599914,0.08830135051719966,0.13874883592760956,0.8658927419946497,0.10007158833368218,0.04310605229936924
7795,B,35.0,757.2285714285714,812.9142857142857,0.1722098398547807,0.2301040690954887,0.10249075504003742,0.2011279037361792,0.9141694458713981,0.16202954515851217,0.029863700176890422
7796,Mphi,16.0,757.0,27.5,0.3716102749602206,0.31094976730337287,0.3489659638253724,0.4911015057650893,0.9219869986187437,0.2577961083917341,0.10275221690806906
7797,B,83.0,760.1325301204819,187.21686746987953,0.10753391712450754,0.25375367581569414,0.12365516162318992,0.38457002399965695,0.9214507285856779,0.13956328311953262,0.06143132416834685
7798,Th,37.0,757.6756756756756,205.1891891891892,0.6205496829064858,0.6426968349458781,0.1738863078519697,0.3299488546280425,0.9460677877407885,0.13377220645083102,0.15334131423196573
7799,other,57.0,759.0,348.2105263157895,0.05824844881297404,0.05250516107174682,0.04415714969838543,0.12790780878438493,0.8809636589271806,0.17239838993256817,0.018498235765805403
7800,Tc,50.0,759.58,540.46,0.43719387150411215,0.24438959689632153,0.2491174754564726,0.2157113758581956,0.8849876286325727,0.0794946748348555,0.02791471975691408
7801,B,69.0,758.695652173913,749.304347826087,0.517036923053262,0.42819841738715614,0.5303046747553364,0.24809102745116418,0.9403996888261289,0.16050074753980284,0.06857922850041873
7802,B,16.0,757.0,802.125,0.38251263577169764,0.34474345462510564,0.11121899395736033,0.22298718031021728,0.7943659537304498,0.0766298077009634,0.04310605229936924
7803,Mphi,56.0,759.8214285714286,459.75,0.2039380891444397,0.30927759972241314,0.1617161224930327,0.47856259599702927,0.9269973412554685,0.13502139583041065,0.06650211989185328
7804,Tc,25.0,758.76,547.0,0.47503688499855024,0.381423575943451,0.7570396769481231,0.6523044548050705,0.9127716944775116,0.13906885645572387,0.014105910312038382
7805,B,16.0,758.0,778.5,0.2017314919590758,0.6482033334593726,0.11121899395736033,0.34635123188524425,0.6874018316288367,0.15983050354072612,0.08349644236992253
7806,B,44.0,760.2045454545455,793.9545454545455,0.12813569320556312,0.21366620039045564,0.08936370653103079,0.2984983430027227,0.8901848160901932,0.2292682017647834,0.07634309133512443
7807,B,53.0,759.4905660377359,821.9622641509434,0.12449430173873281,0.09086091591542447,0.07512783206488954,0.25176520702325594,0.8410320893561903,0.1320516263225054,0.09952457109675332
7808,other,85.0,761.8941176470588,870.6588235294117,0.11547518872163424,0.17914105925443738,0.08235279868105085,0.17081407171086724,0.8272672759276543,0.089161456299324,0.0406481699719586
7809,B,38.0,760.078947368421,878.8947368421053,0.5450635596887841,0.42781582029621884,0.10228493165539732,0.18779682104268397,0.9224828513402248,0.15082387978907802,0.04529725185169044
7810,B,46.0,759.1739130434783,901.3913043478261,0.10423334206955823,0.15797170679359077,0.10384906537547854,0.12800306035326198,0.9101799288596829,0.1330104162182926,0.08688872459391683
7811,Th,48.0,759.8958333333334,920.4166666666666,0.6509247934414798,0.6125658813517507,0.30161215148718684,0.5019736776892448,0.8224658783411805,0.18980600593926922,0.08998207664830987
7812,Mphi,61.0,761.2295081967213,63.60655737704918,0.10955074974637385,0.49155918074070654,0.1781164995450762,0.4243851315706059,0.8887594578283148,0.1336573821110232,0.11718614261366257
7813,B,64.0,761.984375,78.375,0.15744057040776446,0.3365247689881906,0.20376990728096467,0.3238023412329633,0.9459173304370025,0.15206108745575944,0.13952620714468583
7814,B,31.0,760.0,123.61290322580645,0.5449648141647152,0.5571871600652818,0.13148027158551284,0.27858260740483415,0.9675308308695328,0.22386885107012366,0.11546070361018149
7815,Th,50.0,761.04,159.78,0.6323319339407668,0.6187597585178533,0.2193520675330322,0.207258144767084,0.9119136901469165,0.1441765561354771,0.07403658191519619
7816,B,41.0,760.1463414634146,231.6829268292683,0.18835704309380358,0.27882534815694,0.22667465986997085,0.20829703131715605,0.911853639057237,0.11553414375353008,0.10413775717515449
7817,other,31.0,760.0967741935484,438.16129032258067,0.11262316139370787,0.4000094078594238,0.10576039661180743,0.18039494977033052,0.8155943647008722,0.09710117193822619,0.011399216128448646
7818,Tc,25.0,759.68,472.68,0.5772806781874377,0.42977315249316717,0.766107932086916,0.4250555989866118,0.8241490531243835,0.15921312708418736,0.04143571689280323
7819,Mphi,59.0,760.5254237288135,492.8305084745763,0.10801115439445788,0.26635198900665424,0.10605784172190658,0.22079678851189594,0.9211600438994413,0.09694971141244328,0.029533776735286774
7820,other,43.0,760.2093023255813,510.13953488372096,0.25350359352035423,0.2180986468133603,0.18638772070852608,0.20026631275643517,0.8775372393692507,0.15875321566749095,0.047937090974910675
7821,B,49.0,759.5510204081633,730.6530612244898,0.2374771375062552,0.49428502194496127,0.14130279379483732,0.16073395716207156,0.9346654844511337,0.1519013379619582,0.1599151139427038
7822,Th,16.0,759.375,774.375,0.733397710835267,0.7550140322711572,0.09411959976988718,0.20991581312966298,0.6895782809491116,0.1441765561354771,0.021909318629778404
7823,B,15.0,758.2666666666667,832.3333333333334,0.12556480110665794,0.12086097176690146,0.19998763991711174,0.1928318417010657,0.9214867355599392,0.18492876940656905,0.18414958253844815
7824,B,28.0,759.3214285714286,848.0357142857143,0.14350477210916512,0.5117983909821752,0.1438976674890921,0.8302519617805957,0.8110552775918163,0.19600937217899983,0.15709591178196858
7825,other,15.0,758.8,915.2,0.14415863082733232,0.3023024258512192,0.06196602924456781,0.2609434452652756,0.780468867526297,0.11814195767435427,0.023344213035694086
7826,Th,38.0,760.8684210526316,143.97368421052633,0.6742004529843623,0.7454078072104442,0.13717990411924624,0.3951366822084479,0.8102338164352159,0.26837069810835834,0.08760052909534946
7827,B,14.0,759.6428571428571,166.21428571428572,0.4921591066617448,0.09047711670133995,0.17895090117096438,0.18863033595547055,0.9814042513346387,0.21219096000247425,0.13697301590685848
7828,Th,70.0,765.2714285714286,171.35714285714286,0.6534148199891712,0.619725192134806,0.19563022046424802,0.2672362827935736,0.9722759175674485,0.16202954515851217,0.08125709146855506
7829,Th,25.0,760.68,264.0,0.7656049520808329,0.6933853259870872,0.2572974391930806,0.270970364998209,0.7744382649707796,0.17861786699219392,0.23466436319085054
7830,Mphi,49.0,760.9795918367347,428.3673469387755,0.29555993115720686,0.4441928730558748,0.20029745771908844,0.8210497705795615,0.9524162549163906,0.20068565502507932,0.08826800952164625
7831,B,57.0,762.8245614035088,534.1929824561404,0.3972031155685954,0.3523008549088651,0.2643594979797606,0.23768493736676752,0.9036168528718026,0.1890389847563259,0.06539298140419016
7832,Mphi,64.0,761.34375,712.171875,0.10940152355211766,0.2178525645713331,0.13591092258089715,0.29725561435852516,0.8945084570128496,0.0899355405309322,0.09319955631303246
7833,Th,96.0,765.3020833333334,761.5104166666666,0.3623234675016233,0.5504472216508511,0.11401825448825262,0.22298718031021728,0.8020922656669245,0.18492876940656905,0.025490640887975723
7834,B,34.0,761.2647058823529,855.0882352941177,0.09476345869825438,0.23599851723785087,0.07225041171380019,0.4133058016486613,0.9072979879094956,0.08083786991574625,0.10608847627813366
7835,Mphi,46.0,763.6304347826087,20.934782608695652,0.20908388361292257,0.3522356814045102,0.2483995587671425,0.43187692697083047,0.8967639492367826,0.8747578360475659,0.14492919773085183
7836,Tc,38.0,762.7631578947369,30.31578947368421,0.8021380179169515,0.2373461674623409,0.9514372746145426,0.30595811818311436,0.9912188319960511,0.3667799148292055,0.11166647021001248
7837,Th,55.0,763.9636363636364,118.98181818181818,0.561446951344048,0.6097102136114606,0.11305284529657185,0.16686891937913745,0.9338655946947274,0.15106404787512318,0.12342201316610686
7838,Th,27.0,762.2962962962963,209.92592592592592,0.8110047556786747,0.7645921589842127,0.24972819263511403,0.3839361414935874,0.9548514826870735,0.0897731665739214,0.10903879128571606
7839,Th,59.0,763.8644067796611,466.4406779661017,0.6000016162325681,0.6503142965719366,0.2807642656979099,0.4355539466888015,0.9231526118483319,0.142018201878728,0.07414427797050863
7840,Tc,46.0,764.5,44.0,0.31455712286634474,0.3175079413332564,0.6051481585335521,0.27691301783986316,0.9515377174974693,0.5683175184734804,0.0800855254268661
7841,Tc,40.0,762.85,91.775,0.6597299083579145,0.22694472381770484,0.8296117595522957,0.22298718031021728,0.9254231801364943,0.1114345479355332,0.051392958893514556
7842,B,35.0,763.7142857142857,128.28571428571428,0.7027449693802486,0.678716508853144,0.1755492584210091,0.280432026361737,0.9521756937357156,0.3472630465581062,0.19165057568697116
7843,B,48.0,764.1458333333334,178.125,0.21699248386066328,0.34474345462510564,0.12780406271542882,0.22298718031021728,0.9525625728893122,0.12805176028186724,0.08349644236992253
7844,Mphi,62.0,765.4193548387096,252.58064516129033,0.23418772249447506,0.33910352614725275,0.37237811158146505,0.6357048340061044,0.8477239012109661,0.17984535200692334,0.08601507239746528
7845,other,104.0,766.3461538461538,366.71153846153845,0.04516804136974665,0.18797486519663523,0.07648157844708676,0.08427355696418368,0.5090497685593581,0.07938475398220962,0.020249736260636114
7846,Mphi,32.0,762.75,408.9375,0.16987263274565464,0.4828320620777165,0.21770558056569528,0.38360691201803626,0.9242441157524174,0.20416483455537582,0.1305416764288043
7847,other,51.0,763.7254901960785,448.7647058823529,0.1714776464601209,0.13756163916791556,0.15619023394390524,0.22045227848687102,0.8340213701922695,0.12644475346405665,0.01383221047157185
7848,B,42.0,763.5,804.0,0.3588262109372102,0.3013948733901699,0.07988390833067484,0.15026669057333952,0.9136708785778619,0.1441765561354771,0.10184882603140846
7849,Th,82.0,765.4512195121952,926.5731707317074,0.5197489163374824,0.4594940194729609,0.4160954119794687,0.16491495101881654,0.8840636789157245,0.18301286250178225,0.1867220321062482
7850,Th,38.0,764.3947368421053,3.8157894736842106,0.7757516576142093,0.8034156315608127,0.251931579513659,0.4163526989446034,0.9262463650275607,0.5297062086727673,0.5328439979692117
7851,Mphi,17.0,762.6470588235294,110.0,0.07693872224280891,0.32914825903226375,0.055006222338463646,0.34115433438652715,0.6045135365574226,0.07239044052646422,0.13213706150750498
7852,Th,20.0,762.85,136.7,0.6779482132884213,0.525577422299058,0.13106139335500527,0.2856030038424974,0.8062234882833607,0.6451765451264988,0.03471062953268288
7853,other,18.0,762.8333333333334,205.27777777777777,0.3306371928661772,0.37280664152857435,0.06846286195537579,0.2895835260892869,0.8778656440124848,0.15811378554625552,0.019510786812915716
7854,B,84.0,766.6190476190476,482.75,0.3087527154801158,0.34058742085851335,0.07988390833067484,0.24341241265186908,0.9293244992760553,0.1257085400436721,0.07975969872093899
7855,Tc,52.0,764.7307692307693,552.1730769230769,0.6924199879432787,0.534879479072814,0.5362839005769798,0.22496665307581326,0.8590738936695299,0.20850246908556538,0.03989000164937999
7856,Mphi,32.0,763.46875,649.25,0.11843596570918294,0.441725865700329,0.11957435769742816,0.5166229958910205,0.9198414014784984,0.12805176028186724,0.07363929243018687
